Country,Date,Confirmed,Deaths,Recovered,Case fatality rate of COVID-19 (%),Daily new confirmed cases of COVID-19 (rolling 3-day average),Daily new confirmed deaths due to COVID-19 (rolling 3-day average)
Afghanistan,2020-03-29 00:00:00,120,4,5.0,2.8301886792452837,13.0,1.0
Afghanistan,2020-03-30 00:00:00,170,4,0.0,3.5087719298245608,16.666666666666668,0.6666666666666666
Afghanistan,2020-03-31 00:00:00,174,4,0.0,2.8368794326241136,20.0,0.3333333333333333
Afghanistan,2020-04-01 00:00:00,237,4,0.0,2.409638554216868,26.0,0.0
Albania,2020-03-24 00:00:00,123,5,0.0,4.0,15.666666666666664,1.0
Albania,2020-03-25 00:00:00,146,5,0.0,4.065040650406504,19.0,1.0
Albania,2020-03-26 00:00:00,174,6,3.0,3.4246575342465757,24.66666666666667,0.6666666666666666
Albania,2020-03-27 00:00:00,186,8,0.0,3.4482758620689653,21.0,1.3333333333333333
Albania,2020-03-28 00:00:00,197,10,19259.0,4.838709677419356,17.0,1.6666666666666667
Albania,2020-03-29 00:00:00,212,10,333.0,5.076142131979696,12.666666666666664,1.3333333333333333
Albania,2020-03-30 00:00:00,223,11,0.0,4.716981132075472,12.333333333333336,1.0
Albania,2020-03-31 00:00:00,243,15,0.0,5.381165919282512,15.333333333333336,1.6666666666666667
Albania,2020-04-01 00:00:00,259,15,0.0,6.172839506172839,15.5,2.5
Algeria,2020-03-23 00:00:00,230,17,68.0,14.705882352941178,31.66666666666667,2.333333333333333
Algeria,2020-03-24 00:00:00,264,19,0.0,8.994708994708995,45.66666666666666,2.333333333333333
Algeria,2020-03-25 00:00:00,302,21,0.0,7.359307359307361,54.0,0.6666666666666666
Algeria,2020-03-26 00:00:00,367,25,7.0,6.4393939393939394,38.66666666666666,1.3333333333333333
Algeria,2020-03-27 00:00:00,409,26,0.0,6.885245901639345,24.66666666666667,1.3333333333333333
Algeria,2020-03-28 00:00:00,454,29,17.0,6.885245901639345,48.33333333333334,3.0
Algeria,2020-03-29 00:00:00,511,31,0.0,6.356968215158925,49.66666666666666,2.6666666666666665
Algeria,2020-03-30 00:00:00,584,35,0.0,6.387665198237885,68.66666666666667,3.333333333333333
Algeria,2020-03-31 00:00:00,716,44,0.0,6.066536203522505,58.33333333333334,3.0
Algeria,2020-04-01 00:00:00,847,58,0.0,5.993150684931506,65.0,3.0
Andorra,2020-03-23 00:00:00,133,1,10361.0,0.0,19.33333333333333,0.0
Andorra,2020-03-24 00:00:00,164,1,1.0,0.0,25.33333333333333,0.0
Andorra,2020-03-25 00:00:00,188,1,11.0,0.0,25.0,0.0
Andorra,2020-03-26 00:00:00,224,3,23.0,0.0,30.33333333333333,1.0
Andorra,2020-03-27 00:00:00,267,3,1.0,1.3392857142857142,34.333333333333336,1.0
Andorra,2020-03-28 00:00:00,308,3,1.0,1.1235955056179776,40.0,1.3333333333333333
Andorra,2020-03-29 00:00:00,334,6,13.0,1.2987012987012987,36.66666666666666,1.0
Andorra,2020-03-30 00:00:00,370,8,0.0,1.7964071856287425,34.333333333333336,1.6666666666666667
Andorra,2020-03-31 00:00:00,376,12,0.0,2.1621621621621623,22.66666666666667,2.6666666666666665
Andorra,2020-04-01 00:00:00,390,14,0.0,3.191489361702128,21.0,3.0
Argentina,2020-03-20 00:00:00,128,3,0.0,2.34375,26.33333333333333,0.3333333333333333
Argentina,2020-03-21 00:00:00,158,4,0.0,1.89873417721519,42.66666666666666,0.6666666666666666
Argentina,2020-03-22 00:00:00,266,4,0.0,1.7777777777777777,46.0,0.3333333333333333
Argentina,2020-03-23 00:00:00,301,4,1.0,1.5037593984962403,47.66666666666666,0.3333333333333333
Argentina,2020-03-24 00:00:00,387,6,259.0,1.32890365448505,54.0,0.6666666666666666
Argentina,2020-03-25 00:00:00,387,8,1.0,1.5503875968992251,78.66666666666667,1.3333333333333333
Argentina,2020-03-26 00:00:00,502,9,0.0,1.593625498007968,96.0,2.6666666666666665
Argentina,2020-03-27 00:00:00,589,13,115.0,2.037351443123939,101.0,3.6666666666666665
Argentina,2020-03-28 00:00:00,690,18,1823.0,2.4637681159420293,81.0,3.6666666666666665
Argentina,2020-03-29 00:00:00,745,19,0.0,2.5503355704697985,77.0,2.6666666666666665
Argentina,2020-03-30 00:00:00,820,23,0.0,2.4390243902439024,92.0,2.333333333333333
Argentina,2020-03-31 00:00:00,1054,27,0.0,2.4844720496894412,73.66666666666667,1.6666666666666667
Argentina,2020-04-01 00:00:00,1054,28,0.0,2.4844720496894412,73.0,2.0
Armenia,2020-03-19 00:00:00,115,0,325.0,0.0,23.33333333333333,0.0
Armenia,2020-03-20 00:00:00,136,0,0.0,0.0,19.33333333333333,0.0
Armenia,2020-03-21 00:00:00,160,0,0.0,0.0,15.0,0.0
Armenia,2020-03-22 00:00:00,194,0,0.0,0.0,22.66666666666667,0.0
Armenia,2020-03-23 00:00:00,235,0,2.0,0.0,19.33333333333333,0.0
Armenia,2020-03-24 00:00:00,249,0,9.0,0.0,35.0,0.0
Armenia,2020-03-25 00:00:00,265,0,1.0,0.0,33.333333333333336,0.0
Armenia,2020-03-26 00:00:00,290,1,1.0,0.0,45.0,0.3333333333333333
Armenia,2020-03-27 00:00:00,329,1,27.0,0.30395136778115506,35.666666666666664,0.3333333333333333
Armenia,2020-03-28 00:00:00,407,1,0.0,0.2688172043010753,44.66666666666666,1.0
Armenia,2020-03-29 00:00:00,424,3,0.0,0.7075471698113208,31.66666666666667,0.6666666666666666
Armenia,2020-03-30 00:00:00,482,3,0.0,0.7075471698113208,36.66666666666666,0.6666666666666666
Armenia,2020-03-31 00:00:00,532,3,0.0,0.6224066390041494,36.0,0.0
Armenia,2020-04-01 00:00:00,571,4,0.0,0.5639097744360901,54.0,0.0
Australia,2020-03-10 00:00:00,107,3,185.0,3.0,12.666666666666664,0.0
Australia,2020-03-11 00:00:00,128,3,17.0,2.6785714285714284,15.333333333333336,0.0
Australia,2020-03-12 00:00:00,128,3,28.0,2.380952380952381,18.666666666666668,0.0
Australia,2020-03-13 00:00:00,200,3,14.0,1.9230769230769231,28.33333333333333,0.0
Australia,2020-03-14 00:00:00,250,3,26.0,1.5228426395939088,41.0,0.0
Australia,2020-03-15 00:00:00,297,3,4.0,1.2048192771084338,47.33333333333334,0.6666666666666666
Australia,2020-03-16 00:00:00,377,3,3638.0,1.6778523489932886,59.33333333333334,0.6666666666666666
Australia,2020-03-17 00:00:00,452,5,61347.0,1.3333333333333337,68.33333333333333,0.6666666666666666
Australia,2020-03-18 00:00:00,568,6,2268.0,1.1013215859030838,89.0,0.3333333333333333
Australia,2020-03-19 00:00:00,681,6,10.0,1.0619469026548671,111.33333333333331,0.3333333333333333
Australia,2020-03-20 00:00:00,791,7,22.0,0.8462623413258108,140.0,0.6666666666666666
Australia,2020-03-21 00:00:00,1071,7,6524.0,0.8009153318077803,177.66666666666663,0.3333333333333333
Australia,2020-03-22 00:00:00,1549,7,9884.0,0.6375227686703097,333.3333333333333,0.3333333333333333
Australia,2020-03-23 00:00:00,1682,7,4218.0,0.4095962551199532,316.3333333333333,0.0
Australia,2020-03-24 00:00:00,2044,8,9.0,0.3839824465167305,441.66666666666674,0.3333333333333333
Australia,2020-03-25 00:00:00,2364,8,61.0,0.33016921172100705,363.33333333333326,1.3333333333333333
Australia,2020-03-26 00:00:00,2810,13,426.0,0.3929974991068239,447.66666666666674,2.0
Australia,2020-03-27 00:00:00,3143,13,17056.0,0.410612760581175,318.3333333333333,1.6666666666666667
Australia,2020-03-28 00:00:00,3640,14,639.0,0.3848431024274719,336.6666666666667,1.0
Australia,2020-03-29 00:00:00,3984,16,8737.0,0.3675505381990024,309.0,1.0
Australia,2020-03-30 00:00:00,4361,17,0.0,0.3909113119960909,393.0,2.0
Australia,2020-03-31 00:00:00,4559,18,0.0,0.4169409699363617,299.3333333333333,2.0
Australia,2020-04-01 00:00:00,4862,20,0.0,0.4248990864669641,307.0,2.0
Austria,2020-03-09 00:00:00,131,0,1.0,0.0,19.0,0.0
Austria,2020-03-10 00:00:00,182,0,4.0,0.0,27.66666666666667,0.0
Austria,2020-03-11 00:00:00,246,0,0.0,0.0,48.0,0.0
Austria,2020-03-12 00:00:00,302,1,0.0,0.0,76.66666666666667,0.3333333333333333
Austria,2020-03-13 00:00:00,504,1,0.0,0.2770083102493075,107.33333333333331,0.3333333333333333
Austria,2020-03-14 00:00:00,655,1,0.0,0.1984126984126984,136.33333333333334,0.3333333333333333
Austria,2020-03-15 00:00:00,860,1,0.0,0.15267175572519084,166.33333333333334,0.0
Austria,2020-03-16 00:00:00,1018,3,250.0,0.11627906976744184,170.66666666666666,0.6666666666666666
Austria,2020-03-17 00:00:00,1332,3,10.0,0.2952755905511811,225.66666666666663,0.6666666666666666
Austria,2020-03-18 00:00:00,1646,4,0.0,0.22522522522522526,262.0,1.0
Austria,2020-03-19 00:00:00,2013,6,0.0,0.24301336573511545,393.33333333333326,1.0
Austria,2020-03-20 00:00:00,2388,6,0.0,0.27322404371584696,439.0,1.0
Austria,2020-03-21 00:00:00,2814,8,0.0,0.22650056625141565,459.33333333333326,1.3333333333333333
Austria,2020-03-22 00:00:00,3582,16,58.0,0.2645502645502645,478.33333333333326,3.333333333333333
Austria,2020-03-23 00:00:00,4474,21,0.0,0.4406499586890664,612.3333333333334,6.333333333333332
Austria,2020-03-24 00:00:00,5283,28,0.0,0.5572893446277307,752.6666666666665,7.333333333333332
Austria,2020-03-25 00:00:00,5588,30,7.0,0.5679666792881485,752.3333333333335,6.0
Austria,2020-03-26 00:00:00,6909,49,0.0,0.577445652173913,847.6666666666665,9.0
Austria,2020-03-27 00:00:00,7657,58,15.0,0.7397922890880637,805.0,12.666666666666664
Austria,2020-03-28 00:00:00,8271,68,0.0,0.883461088735871,801.0,11.333333333333336
Austria,2020-03-29 00:00:00,8788,86,63.0,0.8201664455433603,594.6666666666666,11.333333333333336
Austria,2020-03-30 00:00:00,9618,108,0.0,0.9758311585158288,640.3333333333334,13.333333333333336
Austria,2020-03-31 00:00:00,10180,128,0.0,1.1228945726762318,630.3333333333334,20.0
Austria,2020-04-01 00:00:00,10711,146,0.0,1.2571204085641328,684.5,21.0
Azerbaijan,2020-03-27 00:00:00,165,3,0.0,2.459016393442623,26.0,0.6666666666666666
Azerbaijan,2020-03-28 00:00:00,182,4,10.0,1.818181818181818,29.66666666666667,0.6666666666666666
Azerbaijan,2020-03-29 00:00:00,209,4,0.0,2.1978021978021984,29.0,0.3333333333333333
Azerbaijan,2020-03-30 00:00:00,273,4,0.0,1.9138755980861244,36.0,0.3333333333333333
Azerbaijan,2020-03-31 00:00:00,298,5,0.0,1.465201465201465,38.66666666666666,0.3333333333333333
Azerbaijan,2020-04-01 00:00:00,359,5,0.0,1.6778523489932886,44.5,0.5
Bahrain,2020-03-10 00:00:00,110,0,0.0,0.0,15.666666666666664,0.0
Bahrain,2020-03-11 00:00:00,195,0,0.0,0.0,27.66666666666667,0.0
Bahrain,2020-03-12 00:00:00,195,0,0.0,0.0,17.666666666666668,0.0
Bahrain,2020-03-13 00:00:00,195,0,0.0,0.0,33.333333333333336,0.0
Bahrain,2020-03-14 00:00:00,210,0,0.0,0.0,16.333333333333332,0.0
Bahrain,2020-03-15 00:00:00,214,0,0.0,0.0,17.333333333333332,0.0
Bahrain,2020-03-16 00:00:00,214,1,310.0,0.0,3.6666666666666665,0.3333333333333333
Bahrain,2020-03-17 00:00:00,228,1,237.0,0.4524886877828055,8.666666666666666,0.3333333333333333
Bahrain,2020-03-18 00:00:00,256,1,1.0,0.42194092827004215,14.0,0.3333333333333333
Bahrain,2020-03-19 00:00:00,278,1,0.0,0.390625,16.0,0.0
Bahrain,2020-03-20 00:00:00,285,1,0.0,0.3717472118959108,16.0,0.0
Bahrain,2020-03-21 00:00:00,305,1,0.0,0.3508771929824561,16.666666666666668,0.0
Bahrain,2020-03-22 00:00:00,334,2,310.0,0.32679738562091504,21.66666666666667,0.3333333333333333
Bahrain,2020-03-23 00:00:00,377,2,0.0,0.5988023952095809,18.0,0.3333333333333333
Bahrain,2020-03-24 00:00:00,392,3,2.0,0.5899705014749262,28.0,0.6666666666666666
Bahrain,2020-03-25 00:00:00,419,4,2.0,0.7692307692307693,28.33333333333333,0.3333333333333333
Bahrain,2020-03-26 00:00:00,458,4,6.0,0.7159904534606205,39.66666666666666,0.6666666666666666
Bahrain,2020-03-27 00:00:00,466,4,16.0,0.8733624454148471,25.33333333333333,0.3333333333333333
Bahrain,2020-03-28 00:00:00,476,4,10.0,0.8583690987124464,18.0,0.3333333333333333
Bahrain,2020-03-29 00:00:00,499,4,18.0,0.8456659619450317,14.0,0.0
Bahrain,2020-03-30 00:00:00,515,4,0.0,0.8,16.333333333333332,0.0
Bahrain,2020-03-31 00:00:00,567,4,0.0,0.7766990291262136,31.33333333333333,0.0
Bahrain,2020-04-01 00:00:00,569,4,0.0,0.7054673721340388,33.5,0.0
Belarus,2020-03-31 00:00:00,152,1,0.0,0.0,19.33333333333333,0.0
Belarus,2020-04-01 00:00:00,163,2,0.0,0.0,29.0,0.0
Belgium,2020-03-07 00:00:00,169,0,0.0,0.0,48.66666666666666,0.0
Belgium,2020-03-08 00:00:00,200,0,3.0,0.0,50.0,0.0
Belgium,2020-03-09 00:00:00,239,0,0.0,0.0,43.33333333333334,0.0
Belgium,2020-03-10 00:00:00,267,0,0.0,0.0,32.666666666666664,0.0
Belgium,2020-03-11 00:00:00,314,3,12.0,0.0,38.0,1.0
Belgium,2020-03-12 00:00:00,314,3,0.0,0.9554140127388536,53.33333333333334,1.0
Belgium,2020-03-13 00:00:00,559,3,8.0,0.7518796992481203,97.33333333333331,1.0
Belgium,2020-03-14 00:00:00,689,4,0.0,0.5366726296958855,125.0,0.3333333333333333
Belgium,2020-03-15 00:00:00,886,4,0.0,0.5805515239477503,162.33333333333334,0.3333333333333333
Belgium,2020-03-16 00:00:00,1058,5,57682.0,0.4514672686230248,175.33333333333337,0.6666666666666666
Belgium,2020-03-17 00:00:00,1243,10,536.0,0.4608294930875576,184.66666666666663,0.3333333333333333
Belgium,2020-03-18 00:00:00,1486,14,0.0,0.4022526146419952,200.0,3.333333333333333
Belgium,2020-03-19 00:00:00,1795,21,0.0,0.9421265141318976,236.66666666666663,5.333333333333333
Belgium,2020-03-20 00:00:00,2257,37,0.0,1.1699164345403898,338.0,10.666666666666666
Belgium,2020-03-21 00:00:00,2815,67,21.0,1.639344262295082,443.0,17.666666666666668
Belgium,2020-03-22 00:00:00,3401,75,3730.0,2.380106571936057,535.3333333333334,18.0
Belgium,2020-03-23 00:00:00,3743,88,2.0,2.2052337547780065,495.33333333333326,17.0
Belgium,2020-03-24 00:00:00,4269,122,0.0,2.3510553032327013,484.66666666666674,18.33333333333333
Belgium,2020-03-25 00:00:00,4937,178,35.0,2.8578121339892246,512.0,34.333333333333336
Belgium,2020-03-26 00:00:00,6235,220,0.0,3.6054283978124366,830.6666666666665,44.0
Belgium,2020-03-27 00:00:00,7284,289,1.0,3.5284683239775463,1005.0,55.66666666666666
Belgium,2020-03-28 00:00:00,9134,353,0.0,3.967600219659528,1399.0,58.33333333333334
Belgium,2020-03-29 00:00:00,10836,431,0.0,3.8646814101160496,1533.666666666667,70.33333333333333
Belgium,2020-03-30 00:00:00,11899,513,0.0,3.977482465854559,1538.333333333333,74.66666666666667
Belgium,2020-03-31 00:00:00,12775,705,0.0,4.311286662744768,1213.6666666666667,117.33333333333331
Belgium,2020-04-01 00:00:00,13964,828,0.0,5.518590998043052,969.5,137.0
Bolivia,2020-03-31 00:00:00,107,6,0.0,5.607476635514018,11.333333333333336,2.333333333333333
Bolivia,2020-04-01 00:00:00,115,7,0.0,6.086956521739131,9.5,2.0
Bosnia and Herzegovina,2020-03-23 00:00:00,136,1,2.0,0.8,28.33333333333333,0.3333333333333333
Bosnia and Herzegovina,2020-03-24 00:00:00,166,3,0.0,0.7751937984496124,23.33333333333333,0.3333333333333333
Bosnia and Herzegovina,2020-03-25 00:00:00,176,3,139.0,1.2345679012345678,18.666666666666668,0.6666666666666666
Bosnia and Herzegovina,2020-03-26 00:00:00,191,3,0.0,1.6574585635359116,17.333333333333332,0.6666666666666666
Bosnia and Herzegovina,2020-03-27 00:00:00,237,4,1.0,1.6574585635359116,22.33333333333333,0.3333333333333333
Bosnia and Herzegovina,2020-03-28 00:00:00,258,5,7024.0,1.310043668122271,25.33333333333333,0.6666666666666666
Bosnia and Herzegovina,2020-03-29 00:00:00,323,6,0.0,1.9455252918287935,47.33333333333334,1.0
Bosnia and Herzegovina,2020-03-30 00:00:00,368,10,0.0,1.8575851393188851,41.333333333333336,1.6666666666666667
Bosnia and Herzegovina,2020-03-31 00:00:00,420,13,0.0,2.26628895184136,52.0,2.333333333333333
Bosnia and Herzegovina,2020-04-01 00:00:00,459,13,0.0,2.905569007263922,45.0,3.0
Brazil,2020-03-15 00:00:00,162,0,91.0,0.0,41.0,0.0
Brazil,2020-03-16 00:00:00,200,0,92.0,0.0,45.33333333333334,0.0
Brazil,2020-03-17 00:00:00,321,1,1219.0,0.0,56.66666666666666,0.3333333333333333
Brazil,2020-03-18 00:00:00,372,3,0.0,0.3436426116838488,76.0,1.3333333333333333
Brazil,2020-03-19 00:00:00,621,6,0.0,0.9345794392523364,129.0,2.0
Brazil,2020-03-20 00:00:00,793,11,0.0,0.966183574879227,204.33333333333331,3.333333333333333
Brazil,2020-03-21 00:00:00,1021,15,75.0,1.2168141592920354,233.33333333333331,4.666666666666667
Brazil,2020-03-22 00:00:00,1546,25,0.0,1.5957446808510638,308.3333333333333,6.333333333333332
Brazil,2020-03-23 00:00:00,1924,34,1.0,1.617076326002587,329.0,7.666666666666668
Brazil,2020-03-24 00:00:00,2247,46,3.0,1.7979904812268643,357.66666666666674,9.333333333333334
Brazil,2020-03-25 00:00:00,2554,59,49.0,2.0899591094956835,295.6666666666667,10.666666666666666
Brazil,2020-03-26 00:00:00,2985,77,31.0,2.3427866831072746,341.3333333333333,14.333333333333336
Brazil,2020-03-27 00:00:00,3417,92,3.0,2.6415094339622645,405.33333333333326,15.333333333333336
Brazil,2020-03-28 00:00:00,3904,111,7.0,2.692420251682763,490.33333333333326,19.0
Brazil,2020-03-29 00:00:00,4256,136,0.0,2.920081967213115,447.0,19.666666666666668
Brazil,2020-03-30 00:00:00,4579,159,0.0,3.195488721804511,387.33333333333326,22.33333333333333
Brazil,2020-03-31 00:00:00,5717,201,0.0,3.4723738807599918,604.3333333333334,29.0
Brazil,2020-04-01 00:00:00,6836,240,0.0,3.5158299807591398,730.5,32.5
Brunei,2020-03-25 00:00:00,109,0,0.0,0.0,6.333333333333332,0.0
Brunei,2020-03-26 00:00:00,114,0,14709.0,0.0,7.666666666666668,0.0
Brunei,2020-03-27 00:00:00,115,0,162.0,0.0,3.6666666666666665,0.0
Brunei,2020-03-28 00:00:00,120,1,39.0,0.0,4.333333333333333,0.3333333333333333
Brunei,2020-03-29 00:00:00,126,1,0.0,0.8333333333333334,4.0,0.3333333333333333
Brunei,2020-03-30 00:00:00,127,1,0.0,0.7936507936507936,4.0,0.3333333333333333
Brunei,2020-03-31 00:00:00,129,1,0.0,0.7874015748031495,3.0,0.0
Brunei,2020-04-01 00:00:00,131,1,0.0,0.7751937984496124,1.5,0.0
Bulgaria,2020-03-20 00:00:00,127,3,0.0,2.8571428571428568,15.333333333333336,0.3333333333333333
Bulgaria,2020-03-21 00:00:00,163,3,53.0,2.3622047244094486,23.66666666666667,0.3333333333333333
Bulgaria,2020-03-22 00:00:00,187,3,0.0,1.8404907975460123,26.66666666666667,0.0
Bulgaria,2020-03-23 00:00:00,201,3,0.0,1.6216216216216215,24.66666666666667,0.0
Bulgaria,2020-03-24 00:00:00,218,3,6.0,1.4925373134328357,19.0,0.0
Bulgaria,2020-03-25 00:00:00,242,3,0.0,1.3636363636363635,19.0,0.0
Bulgaria,2020-03-26 00:00:00,264,3,11.0,1.2396694214876034,21.0,0.0
Bulgaria,2020-03-27 00:00:00,293,3,0.0,1.1363636363636365,24.33333333333333,0.0
Bulgaria,2020-03-28 00:00:00,331,7,58.0,1.023890784982935,29.66666666666667,1.3333333333333333
Bulgaria,2020-03-29 00:00:00,346,8,0.0,2.114803625377644,27.33333333333333,1.6666666666666667
Bulgaria,2020-03-30 00:00:00,359,8,0.0,2.312138728323699,22.0,1.6666666666666667
Bulgaria,2020-03-31 00:00:00,399,8,0.0,2.2284122562674096,22.66666666666667,0.3333333333333333
Bulgaria,2020-04-01 00:00:00,422,10,0.0,2.0050125313283207,26.5,0.0
Burkina Faso,2020-03-26 00:00:00,152,7,0.0,2.631578947368421,23.66666666666667,0.0
Burkina Faso,2020-03-27 00:00:00,180,9,8.0,2.054794520547945,15.666666666666664,0.0
Burkina Faso,2020-03-28 00:00:00,207,11,0.0,2.054794520547945,22.0,2.0
Burkina Faso,2020-03-29 00:00:00,222,12,0.0,5.0,11.333333333333336,2.0
Burkina Faso,2020-03-30 00:00:00,246,12,0.0,5.0,25.33333333333333,3.0
Burkina Faso,2020-03-31 00:00:00,261,14,0.0,5.405405405405406,22.0,1.0
Burkina Faso,2020-04-01 00:00:00,282,16,0.0,4.878048780487805,33.0,1.5
Cambodia,2020-03-28 00:00:00,99,0,18.0,0.0,2.333333333333333,0.0
Cambodia,2020-03-29 00:00:00,103,0,0.0,0.0,3.0,0.0
Cambodia,2020-03-30 00:00:00,107,0,0.0,0.0,2.333333333333333,0.0
Cambodia,2020-03-31 00:00:00,109,0,0.0,0.0,2.0,0.0
Cambodia,2020-04-01 00:00:00,109,0,0.0,0.0,1.0,0.0
Cameroon,2020-03-31 00:00:00,193,6,0.0,1.4084507042253522,31.33333333333333,2.0
Cameroon,2020-04-01 00:00:00,233,6,0.0,4.1450777202072535,47.0,3.0
Canada,2020-03-12 00:00:00,117,1,96.0,0.9708737864077668,20.33333333333333,0.0
Canada,2020-03-13 00:00:00,193,1,2.0,0.7246376811594203,27.66666666666667,0.0
Canada,2020-03-14 00:00:00,198,1,4011.0,0.5681818181818182,47.0,0.0
Canada,2020-03-15 00:00:00,252,1,61326.0,0.4098360655737705,55.33333333333334,0.0
Canada,2020-03-16 00:00:00,415,4,2693.0,0.3289473684210526,82.66666666666667,1.0
Canada,2020-03-17 00:00:00,478,5,1619.0,0.9433962264150944,108.33333333333331,2.333333333333333
Canada,2020-03-18 00:00:00,657,8,1262.0,1.4059753954305798,128.66666666666666,2.6666666666666665
Canada,2020-03-19 00:00:00,800,9,2698.0,1.3043478260869563,140.66666666666666,2.0
Canada,2020-03-20 00:00:00,943,12,15255.0,1.182033096926714,134.0,1.3333333333333333
Canada,2020-03-21 00:00:00,1277,19,3559.0,1.2358393408856851,180.33333333333331,1.3333333333333333
Canada,2020-03-22 00:00:00,1469,21,24.0,1.0560519902518275,194.66666666666663,2.6666666666666665
Canada,2020-03-23 00:00:00,2088,25,11116.0,1.2587412587412588,225.0,4.0
Canada,2020-03-24 00:00:00,2790,26,12791.0,1.4580801944106925,242.66666666666663,4.666666666666667
Canada,2020-03-25 00:00:00,3251,30,12569.0,1.3782542113323124,651.6666666666666,5.666666666666668
Canada,2020-03-26 00:00:00,4042,38,613.0,1.03397341211226,790.6666666666665,5.0
Canada,2020-03-27 00:00:00,4682,54,5957.0,0.9706321553011448,910.0,8.666666666666666
Canada,2020-03-28 00:00:00,5576,61,326.0,1.130304969076562,667.0,8.333333333333334
Canada,2020-03-29 00:00:00,6280,64,0.0,1.1139992573338284,745.6666666666665,7.333333333333332
Canada,2020-03-30 00:00:00,7398,80,0.0,0.9752198241406874,911.6666666666665,12.0
Canada,2020-03-31 00:00:00,8527,101,0.0,1.1988146551724141,1050.0,12.0
Canada,2020-04-01 00:00:00,9560,109,0.0,1.1246485473289598,1140.5,17.5
Chile,2020-03-17 00:00:00,201,0,0.0,0.0,46.66666666666666,0.0
Chile,2020-03-18 00:00:00,238,0,0.0,0.0,54.33333333333334,0.0
Chile,2020-03-19 00:00:00,238,0,0.0,0.0,62.0,0.0
Chile,2020-03-20 00:00:00,434,0,1.0,0.0,77.66666666666667,0.0
Chile,2020-03-21 00:00:00,537,0,183.0,0.0,99.66666666666669,0.0
Chile,2020-03-22 00:00:00,632,1,1.0,0.0,96.66666666666669,0.3333333333333333
Chile,2020-03-23 00:00:00,746,2,0.0,0.15822784810126586,104.0,0.6666666666666666
Chile,2020-03-24 00:00:00,922,2,35.0,0.2680965147453083,128.33333333333334,0.6666666666666666
Chile,2020-03-25 00:00:00,1142,3,1530.0,0.2169197396963124,170.0,0.6666666666666666
Chile,2020-03-26 00:00:00,1306,4,0.0,0.2626970227670753,186.66666666666663,0.6666666666666666
Chile,2020-03-27 00:00:00,1610,5,0.0,0.3062787136294028,229.33333333333331,1.0
Chile,2020-03-28 00:00:00,1909,6,1.0,0.3105590062111801,255.66666666666663,1.0
Chile,2020-03-29 00:00:00,2139,7,0.0,0.3143006809848088,277.6666666666667,1.0
Chile,2020-03-30 00:00:00,2449,8,0.0,0.3272557269752221,279.6666666666667,1.0
Chile,2020-03-31 00:00:00,2738,12,0.0,0.32666394446712943,276.3333333333333,2.0
Chile,2020-04-01 00:00:00,3031,16,0.0,0.4382761139517896,299.5,2.5
China,2020-01-22 00:00:00,548,17,28.0,3.2319391634980987,129.33333333333334,4.666666666666667
China,2020-01-23 00:00:00,643,18,0.0,2.7287319422150884,165.33333333333334,6.666666666666668
China,2020-01-24 00:00:00,920,26,0.0,2.947845804988662,265.6666666666667,8.0
China,2020-01-25 00:00:00,1406,42,0.0,3.0990173847316704,455.0,13.0
China,2020-01-26 00:00:00,2075,56,1.0,2.8169014084507045,631.0,18.33333333333333
China,2020-01-27 00:00:00,2877,82,1.0,2.918918918918919,1068.3333333333333,21.66666666666667
China,2020-01-28 00:00:00,5509,131,1.0,2.3409893992932864,1335.3333333333333,25.33333333333333
China,2020-01-29 00:00:00,6087,133,0.0,2.2022022022022023,1653.0,29.66666666666667
China,2020-01-30 00:00:00,8141,171,0.0,2.1980863718644947,1728.666666666667,35.666666666666664
China,2020-01-31 00:00:00,9802,213,0.0,2.192711550339716,1938.333333333333,42.333333333333336
China,2020-02-01 00:00:00,11891,259,5.0,2.1932424422050976,2221.6666666666665,44.66666666666666
China,2020-02-02 00:00:00,16630,361,6.0,2.1112577262309884,2499.0,49.33333333333334
China,2020-02-03 00:00:00,19716,425,1.0,2.097495787577712,2879.666666666666,55.66666666666666
China,2020-02-04 00:00:00,23707,491,2.0,2.083333333333333,3307.0,62.66666666666666
China,2020-02-05 00:00:00,27440,563,2.0,2.0230263157894743,3612.0,67.66666666666667
China,2020-02-06 00:00:00,30587,633,283.0,2.010910257781581,3586.333333333333,70.33333333333333
China,2020-02-07 00:00:00,34110,718,2234.0,2.041208703175569,3435.0,77.0
China,2020-02-08 00:00:00,36814,805,3008.0,2.088086642599278,3061.666666666666,82.66666666666667
China,2020-02-09 00:00:00,39829,905,548.0,2.1809196390201984,2999.666666666666,90.66666666666669
China,2020-02-10 00:00:00,42354,1012,0.0,2.2608565885688705,2690.333333333333,98.0
China,2020-02-11 00:00:00,44386,1112,3.0,2.381956155143339,2497.333333333333,100.66666666666669
China,2020-02-12 00:00:00,44759,1117,12.0,2.4908326625525445,6553.0,153.0
China,2020-02-13 00:00:00,59895,1369,16.0,2.2851415685291907,7108.333333333332,121.33333333333331
China,2020-02-14 00:00:00,66358,1521,28.0,2.1571047000203056,7278.333333333332,136.66666666666666
China,2020-02-15 00:00:00,68413,1663,8.0,2.2896978620472064,2900.333333333333,99.33333333333331
China,2020-02-16 00:00:00,70513,1766,4.0,2.429775690575504,2199.0,130.0
China,2020-02-17 00:00:00,72434,1864,35.0,2.5078591860432184,1983.0,115.0
